TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.thealgorithms.searches.BinarySearch,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9964788732394366,82,80
com.thealgorithms.searches.LowerBound,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9545454545454546,77,74
com.thealgorithms.searches.BinarySearch,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9964788732394366,82,80
com.thealgorithms.searches.LowerBound,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9545454545454546,77,74
com.thealgorithms.searches.BinarySearch,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9964788732394366,82,80
