TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.thealgorithms.datastructures.hashmap.hashing.HashMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,180,82
com.thealgorithms.datastructures.hashmap.hashing.HashMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9166666666666666,180,82
