TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.thealgorithms.datastructures.hashmap.hashing.HashMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6003401360544217,216,62
com.thealgorithms.datastructures.hashmap.hashing.HashMap,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6003401360544217,216,62
