TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.thealgorithms.maths.SecondMinMax,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9834183673469388,108,95
