TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.thealgorithms.searches.QuickSelect,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.35583778966131907,408,16
